item_id,music_tempo,audio_category,count,height,width,brightness,dif_brightness,E_1D,dif_E_1D,E_2D,dif_E_2D,contrast,dif_contrast,laplace_var,dif_laplace_var,color_cast,dif_color_cast,hue,dif_hue,saturation,dif_saturation,value,dif_value
1512,86.1328125,Music,1158,576,922,62.84832287,0.855407965,,,10.92014998,0.00986088,61.37586718,0.88231791,9599.762201,103.1627436,0.603476678,-0.016165878,66.01515152,1.076167076,64.07575758,1.07043407,64.89393939,1.044635545
1488,74.89809783,Music,914,1024,576,117.3212565,-0.432398303,,,12.37812596,-0.003341092,64.82211298,-0.033951643,8251.560107,-260.4492145,0.460839174,-0.00169495,96.90625,0.095007184,96.58854167,0.257543103,97.390625,0.227011494
1200,120.1853198,Speech,1798,576,1024,168.8691119,-0.243345905,,,10.81638308,-1.14E-05,57.98953815,0.017775361,13177.81112,-33.09194997,0.771601948,0.002002638,116.05,0.127298851,110.0666667,0.115804598,116.5,0.155747126
394,90.66611842,Others,994,1024,576,82.342369,1.927200317,,,11.86497095,0.295925878,46.88082853,0.597741664,3550.050242,-47.51789136,0.62112681,0.00428343,73.9375,1.584147135,73.328125,1.727376302,71.58854167,1.423339844
1706,129.1992188,Music,1371,1024,576,84.2833912,1.400671757,,,12.21012267,0.213638448,44.23269534,0.125554534,4773.462545,-114.7707006,2.795801398,0.051508472,102.828125,1.65329072,102.671875,1.651278409,101.4947917,1.86328125
265,120.1853198,Speech,971,1024,576,174.5543874,2.226788264,,,8.828242165,-0.118958179,76.65684264,0.942438924,17212.16193,271.4736357,0.602549568,-0.001268949,93.640625,0.303427419,93.296875,0.416834677,93.75,0.403393817
1404,123.046875,Speech,986,1024,576,116.0052439,-0.573782972,,,12.51098312,-0.001199856,49.41374319,-0.220017288,12106.82851,-254.0752349,1.155073777,-0.019715849,81.32291667,-0.207157258,80.47916667,-0.237063172,79.86979167,-0.270329301
553,114.84375,Speech,1499,1024,576,101.2752578,-0.620863173,,,12.21618729,-0.006332364,60.73801926,-0.095583996,17194.21743,147.1894545,0.779813202,-0.001767836,112.8489583,0.518229167,111.8125,0.481770833,111.0833333,0.472005208
1707,172.265625,Speech,1072,1024,576,87.75812407,-0.406144684,7.5721817,,12.10664016,-0.011975595,80.96879272,0.403189524,17036.72991,91.36309726,0.154505631,-0.02163086,94.53645833,0.191329657,93.34895833,0.135110294,90.6875,0.026654412
74,147.65625,Speech,1101,1024,576,106.480514,-0.379673549,,,12.43068745,0.000161055,53.19669627,0.009547731,10461.33486,-79.53065797,0.585971153,0.007467288,75.296875,-0.602678571,74.05208333,-0.629315476,73.30208333,-0.673660714
1627,123.046875,Music,929,1024,576,147.0765082,0.031115302,,,12.33524092,-0.003159019,63.66019272,-0.014351785,4634.286279,-49.23915374,0.686548036,0.000777464,126.015625,0.48904454,126.40625,0.47575431,126.8541667,0.401400862
1075,129.1992188,Speech,1442,1024,576,114.4198405,-0.068581006,7.7299066,,12.33877681,-0.000458691,69.4229642,-0.012952544,5029.288638,-22.56911371,1.104870662,-0.002316676,85.41666667,0.239804965,84.95833333,0.284574468,84.02083333,0.274601064
1402,83.35433468,Speech,1372,1024,576,81.28633898,-0.389211944,,,12.10536409,-0.005580193,58.93375518,-0.027492098,8899.835178,55.64019564,0.728406721,0.000599925,86.82291667,-0.221827652,89.4375,-0.11328125,87.875,-0.165127841
250,120.1853198,Speech,1113,1024,576,62.75940051,0.10816786,,,10.80802523,0.015343327,59.47852022,-0.319661442,8161.195294,-51.47048097,0.741946913,3.95E-05,129.96875,-0.255931713,127.0052083,-0.239438657,118.328125,-0.265625
794,123.046875,Music,919,576,1024,114.313316,-0.499173851,,,10.88918226,-7.18E-05,54.87179815,-0.043935393,11643.21766,23.65448826,0.852026969,0.007259236,78.46666667,-0.632183908,74.5,-0.661494253,75.9,-0.578735632
774,87.59269068,Speech,1605,1024,576,94.75846661,0.164926382,,,12.43047423,-4.22E-05,57.13290292,-0.053454492,6974.41268,-2.507065183,0.766308497,0.004619024,92.84895833,0.195612981,93.00520833,0.187800481,93.39583333,0.195713141
180,120.1853198,Music,962,1024,576,146.970403,-0.166892431,,,12.51976582,0.001358484,65.05151258,0.096145055,13385.54885,1.792055235,0.699055862,-0.001833225,81.32291667,-0.061659946,78.296875,-0.025033602,80.80729167,0.01108871
884,132.5120192,Speech,1147,1024,576,189.6325212,-1.800680075,,,11.93655031,0.013287905,84.38399293,0.589363939,9026.103294,-169.2879975,1.295872252,0.016052632,148.8958333,1.214949324,148.234375,1.195242117,144.7083333,1.096002252
1463,129.1992188,Music,803,1024,576,177.5827825,-0.485852865,,,9.865711482,0.000152536,76.64172838,0.473892565,9771.938947,40.73768725,1.017841533,-0.016879286,98.93229167,-0.170833333,98.80208333,-0.146458333,97.90625,-0.198125
1700,123.046875,Speech,1415,576,1024,113.1138187,-0.438292572,,,10.8912656,0.000181159,51.98269544,-0.352060671,27115.1152,91.0148912,1.675541588,0.019755711,94.71666667,0.64673913,92.71666667,0.573188406,95.01666667,0.639855072
626,99.38401442,Music,983,1024,576,127.9996643,2.291650916,,,12.44788641,0.00078689,38.16331416,-0.203761087,9755.264682,75.31641686,1.510539445,-0.004128733,86.80208333,0.271505376,87.51041667,0.278393817,87.265625,0.337701613
1676,132.5120192,Speech,1336,1024,576,70.68642726,-1.875991703,,,4.51415256,-0.185928942,58.65041244,-0.131495083,19156.42187,21.37231713,0.379260798,-0.02038564,0,-2.283187984,0,-2.282340116,0,-2.280886628
1084,126.0480183,Speech,6599,576,768,101.5181873,0.356656685,,,10.40809605,0.027789215,65.34387597,0.202496421,5659.706222,3.500294712,1.526927249,0.004104616,109.3333333,0.501529052,104.2839506,0.478366746,109.6666667,0.503058104
1575,126.0480183,Speech,1429,1182,576,85.48788315,-3.738159495,,,12.36101604,0.033886861,36.92429306,-0.063949123,1511.684988,-246.1413767,2.896844899,0.051641353,65.88584475,-0.990669049,66.25114155,-0.818046456,65.76712329,-0.714711138
898,114.84375,Music,1080,576,922,115.696049,-2.50211039,,,10.24258452,0.000945129,55.16898654,-0.193238324,13887.63849,13.20636538,0.859735246,-0.009271399,119.1212121,0.651515152,120.3030303,0.661038961,121.6666667,0.698701299
414,82.03125,Music,1698,576,1024,137.6056176,0.056808712,,,10.87589592,-0.000260509,62.94339041,-0.087136372,29933.39036,9.18668714,0.530310081,-0.007544143,101.15,0.180909091,101.75,0.124545455,106.3166667,0.179393939
35,135.9991776,Music,923,1024,576,122.0730414,-0.619769217,,,12.2756984,-0.004460485,38.73641918,-0.770221925,8706.126166,-40.82706583,0.844472815,0.015778062,103.84375,0.801005747,102.7291667,0.727550287,106.9635417,0.809626437
104,112.3471467,Music,1076,1024,576,123.7462193,-0.754490273,,,12.41714833,0.002081226,51.89116098,-0.044831108,12593.17669,115.0791133,0.868140719,-0.065199329,71.91666667,-0.314797794,70.72916667,-0.324601716,70.125,-0.347886029
976,117.4538352,Others,1005,1024,576,107.7392726,0.237401326,,,12.4600232,0.016991221,52.10901331,0.00255373,5803.158476,83.13161341,0.873125652,-0.03823682,70.796875,0.04313151,70.98958333,0.025065104,71.68229167,0.112630208
1652,83.35433468,Speech,1063,1024,576,130.3145554,-0.392472809,,,12.25355995,-8.53E-05,69.82224677,-0.324684341,5988.315769,-40.95678782,1.144582377,0.013391196,110.9895833,0.106311275,109.0208333,0.140625,112.8177083,0.191636029
1533,123.046875,Music,933,1024,576,107.5758201,0.63977322,,,7.480955696,-0.158326831,70.05477408,0.724720544,1330.194312,-65.20927627,0.32120146,-0.009270239,137.4166667,1.204166667,137.546875,1.136979167,150.0677083,1.529861111
872,139.6748311,Speech,1448,1024,576,92.97096083,0.138664949,,,12.46985236,-6.32E-05,66.59612343,0.082997969,19117.35322,132.2339934,0.94920706,0.00401829,94.75,0.358156028,93.54166667,0.353058511,94.64583333,0.294880319
150,99.38401442,Speech,1379,1024,576,121.8682509,-1.093402285,,,10.25103049,-0.047957435,78.0955785,0.352949035,11542.00532,109.3674519,0.353104924,0.000802484,82.21875,0.11328125,79.61458333,-0.002367424,85.69791667,0.019057765
409,84.72079918,Speech,957,1024,576,51.36719275,0.167100694,,,12.11935293,0.001548769,28.63337148,0.163981496,3425.744598,50.92238418,0.55130866,0.005152935,93.11979167,0.003645833,91.05729167,-0.094444444,90.859375,-0.083680556
164,120.1853198,Music,1501,1024,576,108.7485124,-0.505301339,,,12.43861645,0.012739944,67.24327901,-0.19948964,5825.850502,22.89278732,1.067387229,-0.001827013,76.55729167,-0.038477891,75.83333333,-0.052402211,75.30208333,-0.052721088
439,139.6748311,Speech,1104,1024,576,161.6455078,1.580961682,,,11.23606447,0.082298411,64.43932143,-1.081480511,12019.07295,-24.18845234,0.671053059,-0.002815647,118.4635417,1.020982143,118.421875,1.013839286,118.78125,1.105803571
1337,132.5120192,Speech,1554,1024,576,149.0426113,0.182477214,,,12.47608033,-0.000739401,66.21142971,0.102629595,13506.03645,-70.56912285,0.6794769,-0.001793548,91.32291667,-0.256770833,90.61979167,-0.255625,89.00520833,-0.236145833
1270,103.359375,Speech,1606,1024,576,114.3480923,2.233836639,,,12.52510338,0.192356319,66.44438651,0.629915625,13965.12177,179.9182927,1.576688655,0.016106221,97.3125,1.87099359,96.28125,1.850861378,94.63541667,1.819210737
297,54.97839096,Music,936,1024,576,136.6911805,-0.570616319,,,12.29437811,0.023264822,55.60161348,0.753533919,5217.974941,28.74626766,1.904541545,-0.042588513,70.18229167,-0.060763889,69.46354167,-0.085069444,69.76041667,-0.073784722
614,105.46875,Others,734,1024,576,99.71701389,-3.972903929,,,2.369560158,-0.420111139,40.08423002,-0.40861784,8290.380696,152.6694622,0.317530321,-0.032912185,20.046875,-1.675271739,20.02083333,-1.680480072,13.109375,-2.076086957
1196,147.65625,Music,1253,1024,576,54.1249206,-0.503417969,,,11.27734587,-0.002447773,38.46517912,-0.498703731,7442.197591,-180.0286546,0.984247043,0.002530761,99.90625,0.888020833,98.99479167,1.102864583,87.43229167,1.178255208
1003,129.1992188,Music,1430,1024,576,124.8258498,-2.859017635,,,0,-0.268705663,87.79264876,0.431940274,14705.89415,-38.4869544,1.174245015,0.015927496,0,-1.846354167,0,-1.846240942,0,-1.846014493
316,129.1992188,Speech,932,1024,576,131.5909043,1.367469618,,,12.27445576,-0.002650816,52.75968971,0.080629669,7765.525379,-61.56009557,0.27393566,-0.020400134,91.42708333,0.453298611,87.88020833,0.406423611,92.375,0.617361111
1577,90.66611842,Speech,1701,1024,576,147.7749459,-0.034617661,,,11.77173503,-1.50E-05,39.60604819,-0.047327466,914.9545453,-23.87051375,3.827908729,0.005512838,73.453125,0.021496212,72.671875,0.033333333,73.28125,0.024810606
848,123.046875,Music,1204,576,1024,78.82276042,-2.322275641,,,0,-0.27704883,43.04876333,-0.156666532,4870.249414,-110.7474327,1.570403357,0.011369152,0,-1.732905983,0,-1.734188034,0,-1.711538462
280,123.046875,Music,305,1024,576,163.9916016,0.203088831,,,11.61321503,-0.004134811,31.80888742,-0.194710125,1388.161215,-64.11509128,1.790913919,0.000636018,90.31770833,0.993634259,84.34895833,0.653935185,85.984375,0.560763889
324,90.66611842,Speech,1131,1024,576,117.2583536,-0.559814453,,,12.49559112,0.009136244,49.17247519,-0.344878656,5550.870469,-104.8713301,0.907557242,0.001663327,86.52083333,0.105902778,86.97395833,0.134114583,87.83333333,0.181857639
1347,117.4538352,Speech,1615,1024,576,112.4793663,0.07796224,,,12.54239906,0.000238709,61.23482828,-0.010964592,26453.60785,264.3019608,0.410357435,-0.012015309,83.23958333,-0.446113782,85.484375,-0.410657051,84.60416667,-0.484375
870,112.3471467,Speech,916,1024,576,59.94756402,0.813936782,,,11.51771013,0.117363899,43.2870267,0.653594003,9205.466704,120.11809,0.650440321,0.004982159,41.47395833,1.390265805,40.13541667,1.337823276,39.02604167,1.301724138
1098,117.4538352,Others,1184,1024,576,137.9230561,-1.262978002,,,11.79109544,-0.013889541,73.99615584,0.564454528,5544.180961,-58.1303783,1.231096795,-0.032785972,75.22916667,0.172286184,75.24479167,0.156661184,75.35416667,0.187637061
1716,74.89809783,Music,829,1024,576,96.62178096,0.411514673,,,2.556146629,0.019252831,49.41819129,0.844747425,8796.186849,155.1496206,0.404224084,-0.001103536,0,0,0,0,0,0
46,135.9991776,Speech,1063,1024,576,135.8960472,-0.295601639,,,12.51435483,0.000538686,60.25365787,-0.052839032,12517.96563,-126.2177706,0.365219035,-0.009053959,111.359375,-0.080882353,108.9947917,-0.156556373,108.1510417,-0.13939951
1105,114.84375,Music,470,576,824,85.25419444,-1.717767857,,,10.86837494,-0.02203678,69.56106046,0.988647199,13326.20326,399.5156053,0.715677615,-0.013763677,108.3333333,0.81047619,109.8266667,0.93047619,107.8133333,0.932380952
1346,143.5546875,Speech,1113,1024,576,157.0850577,-0.31197555,,,12.22545477,0.010517299,47.97767833,-0.453318592,10130.80595,-41.59024871,0.717451816,0.011127421,92.78645833,-0.594762731,92.53645833,-0.504918981,90.71354167,-0.529224537
470,126.0480183,Speech,1273,1024,576,145.8129108,-0.255398882,,,10.13680499,0.000649206,52.74018644,0.217094333,5776.506134,30.46957006,0.113954162,-0.01099314,121.0885417,-0.092860772,117.296875,-0.165904472,117.3854167,-0.175304878
954,120.1853198,Music,1200,1024,576,108.4681437,0.110551883,,,12.3911943,-4.77E-05,65.69965606,0.082593467,19068.14544,69.15647294,1.360116979,-0.003162015,86.21875,0.01428953,87.69270833,0.053018162,85.828125,0.025507479
830,178.205819,Speech,964,576,1024,62.22892253,3.083266129,,,8.112474057,0.18405574,81.28275589,0.557659588,4767.160233,-210.1301997,0.186703788,-0.031915347,116.6,3.761290323,115.9666667,3.740860215,115.4166667,3.72311828
1688,123.046875,Music,982,1024,576,28.93518066,1.659274194,,,11.65851893,0.323693064,78.54669401,1.541282037,40992.50792,1226.217126,0.920192653,0.013430728,90.61979167,2.134744624,81.25520833,1.758400538,84.14583333,1.968245968
38,107.6660156,Music,966,1024,576,102.0425568,0.172379032,,,12.31247724,0.000636797,62.61089395,0.076675783,3877.980377,-29.13261574,0.066025809,-0.003827827,113.2864583,0.953629032,114.0364583,1.012600806,115.7083333,1.155913978
209,139.6748311,Speech,1216,576,1024,87.76597656,0.828632479,,,6.429901959,0.07685276,62.97730025,0.573788556,18993.83947,169.6138059,0.760363298,0.007364485,0,-1.59E-16,0,6.80E-16,0,-2.43E-16
1614,87.59269068,Speech,1018,1024,576,93.35104956,0.16611735,,,12.35999715,-0.002578284,37.19522181,-0.130772871,5595.881243,-17.54730202,3.276535053,0.029775957,114.1041667,0.10172526,114.140625,0.11328125,112.8958333,0.038085938
1045,132.5120192,Music,1514,1024,576,52.43791016,0.585704985,,,7.68562607,0.078936851,44.58912286,-0.095635313,6773.318558,-97.60474054,0.833125311,0.005725578,76.43229167,0.97172619,72.34375,0.942283163,74.875,1.09417517
1284,132.5120192,Speech,921,1024,576,94.77612847,-0.351815059,,,9.106306843,-0.018181514,62.45523004,0.170714957,14886.72488,-90.50073497,0.724099684,-0.006514506,110.984375,0.408943966,110.7239583,0.406788793,110.4270833,0.402119253
1587,112.3471467,Music,1163,1024,576,56.65962514,1.200314084,,,7.031840634,0.129108342,79.27232331,1.131324293,9392.359077,165.6903765,0.539832214,0.00872292,37.74479167,1.020129505,35.29166667,0.953828829,37.27083333,1.00731982
1523,156.6051136,Music,1753,576,1024,36.14242996,-0.718521564,,,10.22732071,-0.010450974,34.19714285,-0.239032989,11265.75636,92.90197928,0.862799931,-0.017854149,70,-0.655847953,69.65,-0.642982456,70.93333333,-0.696783626
458,156.6051136,Speech,984,1024,576,170.1422882,0.309407552,,,11.08217509,-0.001729391,79.80251123,-0.168205094,15426.03989,-11.05471185,0.995474924,0.002455541,101.3541667,-0.670194892,101.2239583,-0.759744624,100.9114583,-0.79015457
1524,101.3327206,Speech,933,1024,576,79.37610257,0.175,,,12.40808672,-0.00179898,44.66035969,-0.099258953,1660.289508,-86.44879039,0.707797386,-0.001299868,80.88020833,-0.468402778,79.390625,-0.435416667,79.72395833,-0.375520833
142,90.66611842,Music,1430,1024,576,66.83367617,0.105231686,,,12.05296898,0.001728722,48.24919217,-0.09254595,9546.140787,-155.386172,0.95323755,0.000419023,78.77083333,-0.02026721,76.64583333,-0.032042572,73.92708333,-0.064538043
965,129.1992188,Speech,1241,1024,576,172.4979953,0.231050618,6.560771,,11.43015125,-0.003643416,68.24307708,0.07396101,17487.76767,67.09772804,0.982554949,-0.000553478,120.78125,0.029817708,121.0364583,0.044010417,119.140625,-0.028255208
1377,126.0480183,Speech,1159,1024,576,147.6510716,0.287725225,,,12.29195388,-0.002232485,67.27889481,-0.028972129,6807.877743,-309.4149355,0.807029148,-0.004287226,87.0625,-0.026886261,87.48958333,-0.031672297,85.70833333,-0.044341216
1052,143.5546875,Music,7138,1024,576,57.92614866,-0.01670984,,,8.304249284,-0.000229878,92.00481092,-0.009270967,24690.70048,-8.62389048,0.64897901,0.001010064,71.46354167,-0.051664018,65.08333333,-0.084127825,52.04166667,-0.086555438
1701,129.1992188,Speech,1696,1024,576,53.64220319,-0.014512311,,,9.855174325,-0.000369467,55.93172482,-0.015728277,12557.94367,-2.600201275,0.960814658,-0.000207445,135.671875,0.053882576,138.75,0.056439394,138.5677083,0.025284091
785,161.4990234,Speech,1622,1024,576,111.0256257,-0.367847755,,,7.924762582,-0.084197657,70.10734156,0.200209022,1342.815248,-208.50491,0.32216596,-0.007395355,135.1614583,0.701847484,133.53125,0.699685535,149.578125,0.979658019
1315,123.046875,Speech,1567,1032,576,115.2557749,1.494676777,,,11.27971149,0.180706393,52.01859169,0.387216135,1022.660899,-111.0500614,1.980836836,0.02862686,83.640625,1.200878268,82.17708333,1.153696895,84.13020833,1.306474673
1364,166.7086694,Speech,1532,1024,576,44.62769672,-0.009407552,,,11.80561789,0.002006449,49.39178662,-0.027343076,6097.288692,21.55282642,1.001061358,-0.000379576,110.046875,-0.085104167,110.484375,-0.044375,112.1145833,-0.028854167
936,120.1853198,Speech,1167,1124,576,121.5208803,0.136377896,,,12.5560742,-0.001467315,45.12227438,-0.291975891,2861.673596,-42.54494988,2.423343095,0.009298658,77.48095238,0.21016731,77.03333333,0.1997426,76.63333333,0.17966538
281,90.66611842,Music,1012,1024,576,92.18866398,-0.834910075,5.941451,,9.489542213,-0.087956785,85.66802699,0.631891411,5579.718093,-30.88262024,0.835623086,0.020493713,44.54166667,-1.80875651,43.40625,-1.803059896,40.296875,-1.906575521
1350,123.046875,Music,1734,1024,576,132.9459607,-0.078906831,,,0,-0.053010938,59.36886113,0.019020195,7209.675065,29.90401915,1.679331741,0.010470909,0,-0.000651042,0,-0.001302083,0,-0.001023065
386,114.84375,Speech,930,1024,576,81.80741242,0.93781467,,,12.47290491,0.020160684,57.25171793,0.315305387,7953.475351,53.62301676,1.182147904,0.006184344,90.42708333,1.242881944,88.70833333,1.247222222,86.39583333,1.182118056
1633,139.6748311,Speech,1196,1024,576,133.274556,-0.8993027,,,10.56124729,-0.03923081,40.76055892,-0.094616648,7776.404902,-94.27727098,2.7180647,0.053266258,126.375,0.726836623,126.0885417,0.764391447,126.1354167,0.715734649
510,105.46875,Speech,1621,1024,576,128.9943365,-0.097665463,,,12.43710751,-3.76E-05,53.57756667,-0.00151615,5799.501987,-37.46415282,1.622725012,0.003444932,107.703125,0.162342767,108.2916667,0.159198113,108.765625,0.155365566
430,123.046875,Speech,1598,1024,576,118.6262683,-1.270576673,,,5.949867987,-0.125885551,77.64476869,0.38868406,3700.93522,-44.88427267,0.729980327,-0.014628024,50.0625,-0.915965545,44.49479167,-1.012820513,44.52604167,-1.020132212
1079,101.3327206,Music,1776,576,1024,81.75029131,0.988963721,,,10.8818906,0.001722112,45.75609586,0.121618623,7814.593792,13.54955293,0.955222423,-0.026845842,83.25,-0.033333333,85.23333333,0.007471264,82.1,-0.086781609
813,99.38401442,Music,1261,576,1024,98.62482639,0.037309451,,,10.88149743,2.54E-05,56.09801593,0.030922202,7980.547733,-28.22624301,1.01694934,-0.003176492,92.55,-0.106504065,90.88333333,-0.095528455,93.23333333,-0.12195122
1056,120.1853198,Speech,1613,1024,576,113.1425812,0.195005759,,,12.18374652,-0.00607296,41.66326349,-0.348248681,5211.511899,-82.82183394,1.383164157,-0.000620366,63.39583333,-0.244190705,63.36458333,-0.172175481,63.57291667,-0.159955929
1164,97.50884434,Others,9803,576,1024,100.0173409,-0.156453526,,,10.58632862,-0.000762771,57.63346795,-0.011603672,15493.54979,-11.82908057,0.691244738,-0.00278923,49.55,-0.049641026,49.2,-0.059230769,64.9,-0.020307692
392,147.65625,Speech,1488,1024,576,75.28277131,1.192267524,,,12.17378504,0.21495289,55.82593647,0.353655752,5542.876943,-24.05744107,0.698304568,0.003385558,70.58854167,0.826822917,70.04166667,0.943033854,71.09895833,0.957573785
259,123.046875,Speech,1083,576,1024,87.48104745,4.026741071,,,10.58244607,0.235060189,65.70052397,-0.772499888,9391.200169,-875.9179323,0.941476437,0.002247553,125.0666667,3.573333333,123.3833333,3.525238095,126.0333333,3.600952381
1698,129.1992188,Speech,1163,1024,576,104.480533,-0.011705553,,,12.32918821,-0.000411467,69.28346809,0.529121313,7741.311325,-21.71884516,1.128580249,0.010241743,76.97916667,-0.479870495,74.58333333,-0.535472973,72.36458333,-0.620495495
990,126.0480183,Music,1132,1024,576,153.7815007,0.115691008,,,12.24434498,0.001248502,53.32909659,-0.12517437,8620.728741,-86.43723159,0.906448368,-0.018999823,61.734375,-0.029369213,65.72916667,0.021267361,69.21875,0.021267361
1563,151.9990809,Speech,912,1026,576,66.49284939,2.171555092,,,10.12107239,0.219525975,76.78561785,0.971407712,16654.18651,421.3377779,1.027028164,0.01603705,126.4114583,4.359015805,124.5729167,4.295617816,124.6458333,4.298132184
883,105.46875,Speech,1005,576,1024,67.4756471,-0.552864583,,,10.79246985,0.00115201,54.83499894,0.258531854,15251.01422,42.21134351,0.548967548,-0.00463895,72.88333333,0.13125,79.08333333,0.224479167,89.83333333,0.514583333
844,129.1992188,Music,974,1024,576,165.7033183,-1.325825353,,,12.42298088,0.055819079,42.40191068,-1.526996051,7391.296904,-146.2523396,2.398793365,0.031680243,104.7916667,-0.076948925,104.359375,0.145665323,102.7552083,-0.142305108
1114,117.4538352,Music,299,576,824,157.9024074,1.87921875,,,11.20465202,0.001666667,65.68883638,0.829775153,16956.17099,1234.731395,0.623919082,0.047070057,97.05333333,1.595,97.21333333,1.528333333,93.58666667,0.823333333
179,147.65625,Speech,1283,1024,576,123.4165465,-0.957249587,,,12.50931244,0.000440223,47.41636142,-0.194753578,9526.402508,37.47447928,1.29325978,-0.00801878,98.75520833,0.47179878,98.65104167,0.479039634,95.265625,0.34375
1224,95.703125,Music,925,576,922,27.10153093,-0.340876437,,,9.390186196,-0.007161142,30.25231439,-0.285369091,3699.802922,-58.78374334,0.826290886,-0.000783578,66.16666667,-0.650992685,66.77272727,-0.406478579,66.71212121,-0.634796238
1382,101.3327206,Speech,1280,1024,576,95.39937143,-0.271317645,,,9.956323249,0.007346322,67.51102137,-0.365612399,9195.453355,66.83744937,0.989089213,0.004638237,94.13541667,0.017022358,88.97395833,-0.088668699,84.34375,-0.210111789
245,120.1853198,Speech,1687,1024,576,108.2596523,-0.483268229,,,11.48575054,-0.016952625,51.71290535,0.011906974,1180.031818,-82.04974431,1.924133497,0.019368241,81.25,0.24592803,83.79166667,0.334753788,91.66145833,0.432859848
429,132.5120192,Speech,1427,1024,576,113.1883311,0.541351761,7.7703233,,12.37440827,-0.00039688,62.13210499,-0.142208377,9163.907057,2.341903023,0.807316629,0.00184408,96.546875,0.328464674,95.9375,0.38892663,98.15104167,0.44384058
982,129.1992188,Speech,1103,1024,576,125.8399703,0.4664016,,,12.3935749,4.09E-05,58.74557292,-0.043716394,5746.7163,-96.9129784,0.629117937,0.000347398,126.1822917,0.861011905,125.1979167,0.864136905,123.375,0.829910714
701,90.66611842,Speech,1013,576,576,90.99186308,1.276719835,,,11.68449276,0.002402061,60.56615386,0.9635182,17197.44198,472.7277514,1.046031815,-0.083955281,162.537037,3.167534722,163.0833333,3.172743056,167.7407407,3.332175926
1197,151.9990809,Music,1102,1024,576,132.8549172,0.759175037,,,12.4690947,0.000812078,50.92740915,-0.143929288,7747.37896,62.17743538,1.121855084,0.006350749,84.00520833,0.018154762,84.421875,0.039732143,84.171875,0.075446429
127,105.46875,Speech,1018,1024,576,119.8639175,0.247421265,,,12.46634245,-0.001926486,70.93169238,0.29682706,10212.39638,-182.9593479,0.194707341,-0.008282167,92.33333333,0.587076823,92.29166667,0.614420573,92.26041667,0.579589844
90,129.1992188,Music,920,1024,576,151.1272569,2.859296426,,,12.39860558,-0.003215353,44.72426717,-0.343519449,17963.13975,380.1743874,1.280670885,0.024285451,98.73958333,1.140086207,98.47916667,1.142420977,96.30208333,1.012033046
291,129.1992188,Music,669,576,648,92.32640862,-0.196800595,,,9.80245392,0.000236659,93.20630951,-0.069195115,22412.45397,38.81700868,0.413050305,-0.001076771,94.88541667,-0.226190476,98.72916667,-0.10515873,102.8020833,0.009424603
320,126.0480183,Music,1133,576,768,119.6570008,-2.257040895,,,11.28321652,0.073733162,60.74577014,-0.390976309,22221.44781,390.2555542,1.838916327,0.03042996,148.1728395,1.137860082,148.037037,1.041495199,148.1975309,1.034636488
803,129.1992188,Music,899,1024,576,27.01569235,0.031819661,,,6.602687321,0.003805066,53.75561897,0.054851557,8336.830673,63.2402105,0.535646038,0.000383421,43.64583333,-0.025297619,39.08854167,-0.060081845,40.94270833,-0.105282738
663,74.89809783,Music,1526,1024,576,161.3055599,0.107843723,,,12.09989871,0.001055406,66.62759114,0.03426794,5445.093286,-0.995183327,0.500014478,0.000300835,101.9270833,-0.048788265,101.3229167,-0.055803571,100.09375,-0.068877551
613,95.703125,Speech,1324,1024,576,133.6584251,0.255742036,,,12.47186902,-0.00038142,58.62768601,-0.171458534,9669.836059,68.86919568,1.074016528,0.011373261,94.85416667,0.501937984,91.921875,0.432291667,89.94791667,0.31431686
846,123.046875,Speech,1212,1024,576,102.8424561,0.403841981,,,12.47646518,-0.000326625,59.2735029,0.064990569,7352.165646,-18.65834458,0.719844728,0.007386924,95.35416667,0.193242521,95.890625,0.260149573,99.46354167,0.424412393
300,126.0480183,Music,1046,1024,576,109.5445293,-2.75090258,,,4.983013933,-0.225184405,39.4909844,-0.401131178,2295.316893,-184.501582,0.561881218,-0.033849855,46.25,-1.958964646,40.078125,-2.111900253,26.32291667,-2.606060606
518,126.0480183,Music,1426,576,1024,93.95467642,-0.129098732,,,10.85649743,0.000990826,49.09742494,0.375744442,7936.994922,75.92530183,1.86957084,0.001556713,95.11666667,-0.126449275,95,-0.117028986,94.15,-0.086231884
1667,120.1853198,Music,899,1024,576,184.134384,-0.366245815,,,12.09922277,0.032141786,64.58085132,0.541575686,10095.24117,260.4082923,3.558844592,0.110201075,114.5885417,-0.199404762,114.1614583,-0.25,113.671875,-0.271391369
319,71.77734375,Speech,397,1024,576,91.57096354,0.12113444,,,5.711809176,0.294633276,60.77133888,1.264793518,1957.220242,-666.7834561,0.6929743,0.022630301,38.27083333,2.234375,42.56770833,2.592447917,38.515625,2.254774306
508,166.7086694,Speech,1081,1024,576,126.0852639,0.810667783,,,12.44841459,-0.001280053,67.53275446,0.025525555,9958.96057,-186.2904161,1.319426819,0.003964139,90.16666667,-0.036904762,89.97395833,0.018005952,90.55208333,-0.004166667
1657,101.3327206,Speech,915,1024,576,165.3193305,-0.471326105,,,11.69270554,-0.017673774,27.51562777,-0.305291041,1418.296453,-105.8822307,0.67694731,0.00811794,118.7604167,0.738685345,116.6979167,0.711027299,119.1302083,0.686422414
